coords,origin_id
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.296607266854728-45.47572260285089,368
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.303012856910094-45.47572260285089,369
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.30941844696546-45.47572260285089,370
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.315824037020825-45.47572260285089,371
9.322229627076188-45.47572260285089,372
9.322229627076188-45.47572260285089,372
9.322229627076188-45.47572260285089,372
9.322229627076188-45.47572260285089,372
9.322229627076188-45.47572260285089,372
9.322229627076188-45.47572260285089,372
9.322229627076188-45.47572260285089,372
9.322229627076188-45.47572260285089,372
9.322229627076188-45.47572260285089,372
9.322229627076188-45.47572260285089,372
9.322229627076188-45.47572260285089,372
9.322229627076188-45.47572260285089,372
9.322229627076188-45.47572260285089,372
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.328635217131554-45.47572260285089,373
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.33504080718692-45.47572260285089,374
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.341446397242285-45.47572260285089,375
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.347851987297648-45.47572260285089,376
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.354257577353014-45.47572260285089,377
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.36066316740838-45.47572260285089,378
9.367068757463745-45.47572260285089,379
9.367068757463745-45.47572260285089,379
9.367068757463745-45.47572260285089,379
9.367068757463745-45.47572260285089,379
9.367068757463745-45.47572260285089,379
9.367068757463745-45.47572260285089,379
9.367068757463745-45.47572260285089,379
9.367068757463745-45.47572260285089,379
9.367068757463745-45.47572260285089,379
9.367068757463745-45.47572260285089,379
9.367068757463745-45.47572260285089,379
9.367068757463745-45.47572260285089,379
9.367068757463745-45.47572260285089,379
9.367068757463745-45.47572260285089,379
9.373474347519108-45.47572260285089,380
9.373474347519108-45.47572260285089,380
9.373474347519108-45.47572260285089,380
9.373474347519108-45.47572260285089,380
9.373474347519108-45.47572260285089,380
9.373474347519108-45.47572260285089,380
9.373474347519108-45.47572260285089,380
9.379879937574474-45.47572260285089,381
9.379879937574474-45.47572260285089,381
9.379879937574474-45.47572260285089,381
9.379879937574474-45.47572260285089,381
9.379879937574474-45.47572260285089,381
9.38628552762984-45.47572260285089,382
9.38628552762984-45.47572260285089,382
9.38628552762984-45.47572260285089,382
9.38628552762984-45.47572260285089,382
9.392691117685205-45.47572260285089,383
9.392691117685205-45.47572260285089,383
9.392691117685205-45.47572260285089,383
9.392691117685205-45.47572260285089,383
9.392691117685205-45.47572260285089,383
9.392691117685205-45.47572260285089,383
9.399096707740568-45.47572260285089,384
9.418313477906665-45.47572260285089,385
9.123659654468833-45.48021427575094,386
9.155690157906395-45.48021427575094,387
9.155690157906395-45.48021427575094,387
9.155690157906395-45.48021427575094,387
9.181314560656446-45.48021427575094,388
9.187720661343958-45.48021427575094,389
9.200532862718983-45.48021427575094,390
9.206938963406497-45.48021427575094,391
9.206938963406497-45.48021427575094,391
9.206938963406497-45.48021427575094,391
9.206938963406497-45.48021427575094,391
9.206938963406497-45.48021427575094,391
9.206938963406497-45.48021427575094,391
9.206938963406497-45.48021427575094,391
9.206938963406497-45.48021427575094,391
9.206938963406497-45.48021427575094,391
9.213345064094009-45.48021427575094,392
9.213345064094009-45.48021427575094,392
9.213345064094009-45.48021427575094,392
9.213345064094009-45.48021427575094,392
9.213345064094009-45.48021427575094,392
9.213345064094009-45.48021427575094,392
9.213345064094009-45.48021427575094,392
9.219751164781522-45.48021427575094,393
9.232563366156548-45.48021427575094,394
9.23896946684406-45.48021427575094,395
9.23896946684406-45.48021427575094,395
9.23896946684406-45.48021427575094,395
9.23896946684406-45.48021427575094,395
9.23896946684406-45.48021427575094,395
9.245375567531571-45.48021427575094,396
9.245375567531571-45.48021427575094,396
9.245375567531571-45.48021427575094,396
9.245375567531571-45.48021427575094,396
9.245375567531571-45.48021427575094,396
9.245375567531571-45.48021427575094,396
9.245375567531571-45.48021427575094,396
9.245375567531571-45.48021427575094,396
9.245375567531571-45.48021427575094,396
9.245375567531571-45.48021427575094,396
9.245375567531571-45.48021427575094,396
9.245375567531571-45.48021427575094,396
9.245375567531571-45.48021427575094,396
9.245375567531571-45.48021427575094,396
9.251781668219085-45.48021427575094,397
9.251781668219085-45.48021427575094,397
9.251781668219085-45.48021427575094,397
9.251781668219085-45.48021427575094,397
9.251781668219085-45.48021427575094,397
9.251781668219085-45.48021427575094,397
9.251781668219085-45.48021427575094,397
9.251781668219085-45.48021427575094,397
9.258187768906597-45.48021427575094,398
9.258187768906597-45.48021427575094,398
9.258187768906597-45.48021427575094,398
9.258187768906597-45.48021427575094,398
9.258187768906597-45.48021427575094,398
9.258187768906597-45.48021427575094,398
